,Location,Parameter,Unit,Frequency,Date,Value
1263,3 - CHENAL PKWY & OAK MEADOW,Zn,UG/L,1 / 3 MO.,1999-08-31,0.8030611949706628
1264,3 - CHENAL PKWY & OAK MEADOW,Cd,UG/L,1 / 3 MO.,1999-08-31,0.44556947289960236
1265,3 - CHENAL PKWY & OAK MEADOW,Pb,UG/L,1 / 3 MO.,1999-08-31,0.054586865415656334
1266,3 - CHENAL PKWY & OAK MEADOW,Cu,UG/L,1 / 3 MO.,1999-08-31,0.17194263536833698
1267,3 - CHENAL PKWY & OAK MEADOW,Flow,MGD,1 / 3 MO.,1999-08-31,0.011139532964766071
1268,3 - CHENAL PKWY & OAK MEADOW,TDS,MG/L,1 / 3 MO.,1999-08-31,0.46116504854368934
1269,3 - CHENAL PKWY & OAK MEADOW,Streptococci,#/100ML,1 / 3 MO.,1999-08-31,12.5
1270,3 - CHENAL PKWY & OAK MEADOW,E.Coli,#/100ML,1 / 3 MO.,1999-08-31,24.390243902439025
1271,3 - CHENAL PKWY & OAK MEADOW,"BOD, C",MG/L,1 / 3 MO.,1999-08-31,0.6950000000000001
1272,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Se,UG/L,1 / 3 MO.,1999-08-31,0.1
1273,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Be,UG/L,1 / 3 MO.,1999-08-31,1.0
1274,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Ni,UG/L,1 / 3 MO.,1999-08-31,0.0027570679503679508
1275,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cr,UG/L,1 / 3 MO.,1999-08-31,0.006809124917941913
1276,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Hg,UG/L,1 / 3 MO.,1999-08-31,0.09803921568627451
1277,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cyanide,UG/L,1 / 3 MO.,1999-08-31,0.40250447227191416
1278,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),BOD,MG/L,1 / 3 MO.,1999-08-31,0.1279924152642807
1279,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),pH,SU,1 / 3 MO.,1999-08-31,0.7911111111111111
1280,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),TSS,MG/L,1 / 3 MO.,1999-08-31,0.40755467196819123
1281,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Oil,MG/L,1 / 3 MO.,1999-08-31,0.006666666666666667
1282,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),N,MG/L,1 / 3 MO.,1999-08-31,4.4101449275362326
1283,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),"N, Kjeldahl",MG/L,1 / 3 MO.,1999-08-31,0.44016711429424044
1284,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),P,MG/L,1 / 3 MO.,1999-08-31,7.6
1285,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),CaCO3,MG/L,1 / 3 MO.,1999-08-31,0.23809523809523808
1286,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Ag,UG/L,1 / 3 MO.,1999-08-31,4.617527639946666
1287,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Zn,UG/L,1 / 3 MO.,1999-08-31,1.2642506387388224
1288,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cd,UG/L,1 / 3 MO.,1999-08-31,0.8003031849100684
1289,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Pb,UG/L,1 / 3 MO.,1999-08-31,0.09266513830071833
1290,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cu,UG/L,1 / 3 MO.,1999-08-31,0.26773517135319674
1291,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Flow,MGD,1 / 3 MO.,1999-08-31,0.0206287647495668
1292,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),TDS,MG/L,1 / 3 MO.,1999-08-31,0.441747572815534
1293,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Streptococci,#/100ML,1 / 3 MO.,1999-08-31,5.25
1294,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),E.Coli,#/100ML,1 / 3 MO.,1999-08-31,0.6585365853658537
1295,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),"BOD, C",MG/L,1 / 3 MO.,1999-08-31,0.135
1296,5 - 14TH & BOND,Se,UG/L,1 / 3 MO.,1999-08-31,0.1
1297,5 - 14TH & BOND,Be,UG/L,1 / 3 MO.,1999-08-31,1.0
1298,5 - 14TH & BOND,Ni,UG/L,1 / 3 MO.,1999-08-31,0.0018049120857665615
1299,5 - 14TH & BOND,Cr,UG/L,1 / 3 MO.,1999-08-31,0.004518267624836193
1300,5 - 14TH & BOND,Hg,UG/L,1 / 3 MO.,1999-08-31,0.09803921568627451
1301,5 - 14TH & BOND,Cyanide,UG/L,1 / 3 MO.,1999-08-31,0.40250447227191416
1302,5 - 14TH & BOND,BOD,MG/L,1 / 3 MO.,1999-08-31,0.5498933396539466
1303,5 - 14TH & BOND,pH,SU,1 / 3 MO.,1999-08-31,0.9333333333333333
1304,5 - 14TH & BOND,TSS,MG/L,1 / 3 MO.,1999-08-31,0.18886679920477153
1305,5 - 14TH & BOND,Oil,MG/L,1 / 3 MO.,1999-08-31,0.006666666666666667
1306,5 - 14TH & BOND,N,MG/L,1 / 3 MO.,1999-08-31,8.817391304347826
1307,5 - 14TH & BOND,"N, Kjeldahl",MG/L,1 / 3 MO.,1999-08-31,0.9056997911071321
1308,5 - 14TH & BOND,P,MG/L,1 / 3 MO.,1999-08-31,11.0
1309,5 - 14TH & BOND,CaCO3,MG/L,1 / 3 MO.,1999-08-31,0.39285714285714285
1310,5 - 14TH & BOND,Ag,UG/L,1 / 3 MO.,1999-08-31,1.951358748003396
1311,5 - 14TH & BOND,Zn,UG/L,1 / 3 MO.,1999-08-31,4.940257491537868
1312,5 - 14TH & BOND,Cd,UG/L,1 / 3 MO.,1999-08-31,0.4288125130655298
1313,5 - 14TH & BOND,Pb,UG/L,1 / 3 MO.,1999-08-31,0.05273698952549441
1314,5 - 14TH & BOND,Cu,UG/L,1 / 3 MO.,1999-08-31,0.16702906665346898
1315,5 - 14TH & BOND,Flow,MGD,1 / 3 MO.,1999-08-31,0.0006188629424870039
1316,5 - 14TH & BOND,TDS,MG/L,1 / 3 MO.,1999-08-31,0.6747572815533981
1317,5 - 14TH & BOND,Streptococci,#/100ML,1 / 3 MO.,1999-08-31,2.45
1318,5 - 14TH & BOND,E.Coli,#/100ML,1 / 3 MO.,1999-08-31,4.951219512195122
1319,5 - 14TH & BOND,"BOD, C",MG/L,1 / 3 MO.,1999-08-31,0.5650000000000001
1320,1 - UNIVERSITY & I-630,Se,UG/L,1 / 3 MO.,1999-11-30,0.1
1321,1 - UNIVERSITY & I-630,Be,UG/L,1 / 3 MO.,1999-11-30,1.0
1322,1 - UNIVERSITY & I-630,Ni,UG/L,1 / 3 MO.,1999-11-30,0.011041330202203688
1323,1 - UNIVERSITY & I-630,Cr,UG/L,1 / 3 MO.,1999-11-30,0.005492520621416523
1324,1 - UNIVERSITY & I-630,Hg,UG/L,1 / 3 MO.,1999-11-30,0.09803921568627451
1325,1 - UNIVERSITY & I-630,Cyanide,UG/L,1 / 3 MO.,1999-11-30,0.5813953488372093
1326,1 - UNIVERSITY & I-630,BOD,MG/L,1 / 3 MO.,1999-11-30,0.7015880540412424
1327,1 - UNIVERSITY & I-630,pH,SU,1 / 3 MO.,1999-11-30,0.7444444444444445
1328,1 - UNIVERSITY & I-630,TSS,MG/L,1 / 3 MO.,1999-11-30,1.1481113320079532
1329,1 - UNIVERSITY & I-630,Oil,MG/L,1 / 3 MO.,1999-11-30,0.24000000000000002
1330,1 - UNIVERSITY & I-630,N,MG/L,1 / 3 MO.,1999-11-30,5.826086956521739
1331,1 - UNIVERSITY & I-630,"N, Kjeldahl",MG/L,1 / 3 MO.,1999-11-30,0.5311847209788122
1332,1 - UNIVERSITY & I-630,P,MG/L,1 / 3 MO.,1999-11-30,13.4
1333,1 - UNIVERSITY & I-630,CaCO3,MG/L,1 / 3 MO.,1999-11-30,0.30952380952380953
1334,1 - UNIVERSITY & I-630,Ag,UG/L,1 / 3 MO.,1999-11-30,2.9405389594805604
1335,1 - UNIVERSITY & I-630,Zn,UG/L,1 / 3 MO.,1999-11-30,8.8914095775492
1336,1 - UNIVERSITY & I-630,Cd,UG/L,1 / 3 MO.,1999-11-30,0.5771176158771092
1337,1 - UNIVERSITY & I-630,Pb,UG/L,1 / 3 MO.,1999-11-30,4.273241900211154
1338,1 - UNIVERSITY & I-630,Cu,UG/L,1 / 3 MO.,1999-11-30,6.9002041482117775
1339,1 - UNIVERSITY & I-630,Flow,MGD,1 / 3 MO.,1999-11-30,1.243914514398878
1340,1 - UNIVERSITY & I-630,TDS,MG/L,1 / 3 MO.,1999-11-30,0.19902912621359223
1341,1 - UNIVERSITY & I-630,Streptococci,#/100ML,1 / 3 MO.,1999-11-30,36.25
1342,1 - UNIVERSITY & I-630,E.Coli,#/100ML,1 / 3 MO.,1999-11-30,24.878048780487806
1343,1 - UNIVERSITY & I-630,"BOD, C",MG/L,1 / 3 MO.,1999-11-30,0.58
1344,2 - 33RD & WHITFIELD,Se,UG/L,1 / 3 MO.,1999-11-30,0.1
1345,2 - 33RD & WHITFIELD,Be,UG/L,1 / 3 MO.,1999-11-30,1.0
1346,2 - 33RD & WHITFIELD,Ni,UG/L,1 / 3 MO.,1999-11-30,0.007595315544982395
1347,2 - 33RD & WHITFIELD,Cr,UG/L,1 / 3 MO.,1999-11-30,0.004633583950234461
1348,2 - 33RD & WHITFIELD,Hg,UG/L,1 / 3 MO.,1999-11-30,0.09803921568627451
1349,2 - 33RD & WHITFIELD,Cyanide,UG/L,1 / 3 MO.,1999-11-30,0.40250447227191416
1350,2 - 33RD & WHITFIELD,BOD,MG/L,1 / 3 MO.,1999-11-30,1.3083669115904248
1351,2 - 33RD & WHITFIELD,pH,SU,1 / 3 MO.,1999-11-30,0.7622222222222222
1352,2 - 33RD & WHITFIELD,TSS,MG/L,1 / 3 MO.,1999-11-30,0.14910536779324068
1353,2 - 33RD & WHITFIELD,Oil,MG/L,1 / 3 MO.,1999-11-30,0.14
1354,2 - 33RD & WHITFIELD,N,MG/L,1 / 3 MO.,1999-11-30,5.9855072463768115
1355,2 - 33RD & WHITFIELD,"N, Kjeldahl",MG/L,1 / 3 MO.,1999-11-30,0.5878842136675617
1356,2 - 33RD & WHITFIELD,P,MG/L,1 / 3 MO.,1999-11-30,53.2
1357,2 - 33RD & WHITFIELD,CaCO3,MG/L,1 / 3 MO.,1999-11-30,0.38095238095238093
1358,2 - 33RD & WHITFIELD,Ag,UG/L,1 / 3 MO.,1999-11-30,2.057420835328336
1359,2 - 33RD & WHITFIELD,Zn,UG/L,1 / 3 MO.,1999-11-30,10.898687646030423
1360,2 - 33RD & WHITFIELD,Cd,UG/L,1 / 3 MO.,1999-11-30,0.44556947289960236
1361,2 - 33RD & WHITFIELD,Pb,UG/L,1 / 3 MO.,1999-11-30,0.2947690732445442
1362,2 - 33RD & WHITFIELD,Cu,UG/L,1 / 3 MO.,1999-11-30,0.17194263536833698
1363,2 - 33RD & WHITFIELD,Flow,MGD,1 / 3 MO.,1999-11-30,0.017740737684627444
1364,2 - 33RD & WHITFIELD,TDS,MG/L,1 / 3 MO.,1999-11-30,0.7621359223300971
1365,2 - 33RD & WHITFIELD,Streptococci,#/100ML,1 / 3 MO.,1999-11-30,19.75
1366,2 - 33RD & WHITFIELD,E.Coli,#/100ML,1 / 3 MO.,1999-11-30,21.146341463414632
1367,2 - 33RD & WHITFIELD,"BOD, C",MG/L,1 / 3 MO.,1999-11-30,1.3699999999999999
1368,3 - CHENAL PKWY & OAK MEADOW,Se,UG/L,1 / 3 MO.,1999-11-30,0.1
1369,3 - CHENAL PKWY & OAK MEADOW,Be,UG/L,1 / 3 MO.,1999-11-30,1.0
1370,3 - CHENAL PKWY & OAK MEADOW,Ni,UG/L,1 / 3 MO.,1999-11-30,0.00926257993290536
1371,3 - CHENAL PKWY & OAK MEADOW,Cr,UG/L,1 / 3 MO.,1999-11-30,0.004633583950234461
1372,3 - CHENAL PKWY & OAK MEADOW,Hg,UG/L,1 / 3 MO.,1999-11-30,0.09803921568627451
1373,3 - CHENAL PKWY & OAK MEADOW,Cyanide,UG/L,1 / 3 MO.,1999-11-30,0.40250447227191416
1374,3 - CHENAL PKWY & OAK MEADOW,BOD,MG/L,1 / 3 MO.,1999-11-30,0.5830765584261676
1375,3 - CHENAL PKWY & OAK MEADOW,pH,SU,1 / 3 MO.,1999-11-30,0.7533333333333334
1376,3 - CHENAL PKWY & OAK MEADOW,TSS,MG/L,1 / 3 MO.,1999-11-30,0.12425447316103391
1377,3 - CHENAL PKWY & OAK MEADOW,Oil,MG/L,1 / 3 MO.,1999-11-30,0.13333333333333333
1378,3 - CHENAL PKWY & OAK MEADOW,N,MG/L,1 / 3 MO.,1999-11-30,11.695652173913045
1379,3 - CHENAL PKWY & OAK MEADOW,"N, Kjeldahl",MG/L,1 / 3 MO.,1999-11-30,0.9459862727544014
1380,3 - CHENAL PKWY & OAK MEADOW,P,MG/L,1 / 3 MO.,1999-11-30,16.08
1381,3 - CHENAL PKWY & OAK MEADOW,CaCO3,MG/L,1 / 3 MO.,1999-11-30,0.38095238095238093
1382,3 - CHENAL PKWY & OAK MEADOW,Ag,UG/L,1 / 3 MO.,1999-11-30,2.057420835328336
1383,3 - CHENAL PKWY & OAK MEADOW,Zn,UG/L,1 / 3 MO.,1999-11-30,0.22944605570590362
1384,3 - CHENAL PKWY & OAK MEADOW,Cd,UG/L,1 / 3 MO.,1999-11-30,0.44556947289960236
1385,3 - CHENAL PKWY & OAK MEADOW,Pb,UG/L,1 / 3 MO.,1999-11-30,0.054586865415656334
1386,3 - CHENAL PKWY & OAK MEADOW,Cu,UG/L,1 / 3 MO.,1999-11-30,0.17194263536833698
1387,3 - CHENAL PKWY & OAK MEADOW,Flow,MGD,1 / 3 MO.,1999-11-30,0.06663091014110074
1388,3 - CHENAL PKWY & OAK MEADOW,TDS,MG/L,1 / 3 MO.,1999-11-30,0.6475728155339806
1389,3 - CHENAL PKWY & OAK MEADOW,Streptococci,#/100ML,1 / 3 MO.,1999-11-30,75.0
1390,3 - CHENAL PKWY & OAK MEADOW,E.Coli,#/100ML,1 / 3 MO.,1999-11-30,58.53658536585366
1391,3 - CHENAL PKWY & OAK MEADOW,"BOD, C",MG/L,1 / 3 MO.,1999-11-30,0.58
1392,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Se,UG/L,1 / 3 MO.,1999-11-30,0.1
1393,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Be,UG/L,1 / 3 MO.,1999-11-30,1.0
1394,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Ni,UG/L,1 / 3 MO.,1999-11-30,0.008799493739804825
1395,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cr,UG/L,1 / 3 MO.,1999-11-30,0.004409137423356756
1396,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Hg,UG/L,1 / 3 MO.,1999-11-30,0.09803921568627451
1397,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cyanide,UG/L,1 / 3 MO.,1999-11-30,0.40250447227191416
1398,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),BOD,MG/L,1 / 3 MO.,1999-11-30,0.3413131073714152
1399,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),pH,SU,1 / 3 MO.,1999-11-30,0.7477777777777779
1400,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),TSS,MG/L,1 / 3 MO.,1999-11-30,0.09940357852882713
1401,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Oil,MG/L,1 / 3 MO.,1999-11-30,0.1
1402,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),N,MG/L,1 / 3 MO.,1999-11-30,6.449275362318842
1403,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),"N, Kjeldahl",MG/L,1 / 3 MO.,1999-11-30,0.5863921217547
1404,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),P,MG/L,1 / 3 MO.,1999-11-30,14.799999999999999
1405,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),CaCO3,MG/L,1 / 3 MO.,1999-11-30,0.40476190476190477
1406,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Ag,UG/L,1 / 3 MO.,1999-11-30,1.853691075206863
1407,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Zn,UG/L,1 / 3 MO.,1999-11-30,0.021795763486377448
1408,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cd,UG/L,1 / 3 MO.,1999-11-30,0.41315875743879615
1409,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Pb,UG/L,1 / 3 MO.,1999-11-30,0.25501676375080556
1410,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cu,UG/L,1 / 3 MO.,1999-11-30,0.16239642065923568
1411,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Flow,MGD,1 / 3 MO.,1999-11-30,0.00825150589982672
1412,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),TDS,MG/L,1 / 3 MO.,1999-11-30,0.49029126213592233
1413,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Streptococci,#/100ML,1 / 3 MO.,1999-11-30,45.25
1414,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),E.Coli,#/100ML,1 / 3 MO.,1999-11-30,29.024390243902438
1415,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),"BOD, C",MG/L,1 / 3 MO.,1999-11-30,0.22000000000000003
1416,5 - 14TH & BOND,Se,UG/L,1 / 3 MO.,1999-11-30,0.1
1417,5 - 14TH & BOND,Be,UG/L,1 / 3 MO.,1999-11-30,1.0
1418,5 - 14TH & BOND,Ni,UG/L,1 / 3 MO.,1999-11-30,0.011924636618379983
1419,5 - 14TH & BOND,Cr,UG/L,1 / 3 MO.,1999-11-30,0.005492520621416523
1420,5 - 14TH & BOND,Hg,UG/L,1 / 3 MO.,1999-11-30,0.09803921568627451
1421,5 - 14TH & BOND,Cyanide,UG/L,1 / 3 MO.,1999-11-30,0.40250447227191416
1422,5 - 14TH & BOND,BOD,MG/L,1 / 3 MO.,1999-11-30,1.2941455321166158
1423,5 - 14TH & BOND,pH,SU,1 / 3 MO.,1999-11-30,0.7344444444444445
1424,5 - 14TH & BOND,TSS,MG/L,1 / 3 MO.,1999-11-30,0.5417495029821079
1425,5 - 14TH & BOND,Oil,MG/L,1 / 3 MO.,1999-11-30,0.28
1426,5 - 14TH & BOND,N,MG/L,1 / 3 MO.,1999-11-30,11.753623188405797
1427,5 - 14TH & BOND,"N, Kjeldahl",MG/L,1 / 3 MO.,1999-11-30,1.004177857356013
1428,5 - 14TH & BOND,P,MG/L,1 / 3 MO.,1999-11-30,72.19999999999999
1429,5 - 14TH & BOND,CaCO3,MG/L,1 / 3 MO.,1999-11-30,0.30952380952380953
1430,5 - 14TH & BOND,Ag,UG/L,1 / 3 MO.,1999-11-30,2.9405389594805604
1431,5 - 14TH & BOND,Zn,UG/L,1 / 3 MO.,1999-11-30,15.074359006860337
1432,5 - 14TH & BOND,Cd,UG/L,1 / 3 MO.,1999-11-30,0.5771176158771092
1433,5 - 14TH & BOND,Pb,UG/L,1 / 3 MO.,1999-11-30,1.6817274575024541
1434,5 - 14TH & BOND,Cu,UG/L,1 / 3 MO.,1999-11-30,0.2090970954003569
1435,5 - 14TH & BOND,Flow,MGD,1 / 3 MO.,1999-11-30,0.014646422972192425
1436,5 - 14TH & BOND,TDS,MG/L,1 / 3 MO.,1999-11-30,0.616504854368932
1437,5 - 14TH & BOND,Streptococci,#/100ML,1 / 3 MO.,1999-11-30,16.325
1438,5 - 14TH & BOND,E.Coli,#/100ML,1 / 3 MO.,1999-11-30,58.53658536585366
1439,5 - 14TH & BOND,"BOD, C",MG/L,1 / 3 MO.,1999-11-30,1.35
1440,1 - UNIVERSITY & I-630,Se,UG/L,1 / 3 MO.,2000-02-28,0.1
1441,1 - UNIVERSITY & I-630,Be,UG/L,1 / 3 MO.,2000-02-28,1.0
1442,1 - UNIVERSITY & I-630,Ni,UG/L,1 / 3 MO.,2000-02-28,0.0025434854533352273
1443,1 - UNIVERSITY & I-630,Cr,UG/L,1 / 3 MO.,2000-02-28,0.006297826507592699
1444,1 - UNIVERSITY & I-630,Hg,UG/L,1 / 3 MO.,2000-02-28,0.09803921568627451
1445,1 - UNIVERSITY & I-630,Cyanide,UG/L,1 / 3 MO.,2000-02-28,0.40250447227191416
1446,1 - UNIVERSITY & I-630,BOD,MG/L,1 / 3 MO.,2000-02-28,0.4977482815833138
1447,1 - UNIVERSITY & I-630,pH,SU,1 / 3 MO.,2000-02-28,0.7688888888888888
1448,1 - UNIVERSITY & I-630,TSS,MG/L,1 / 3 MO.,2000-02-28,0.0795228628230617
1449,1 - UNIVERSITY & I-630,Oil,MG/L,1 / 3 MO.,2000-02-28,0.08
1450,1 - UNIVERSITY & I-630,N,MG/L,1 / 3 MO.,2000-02-28,7.860869565217391
1451,1 - UNIVERSITY & I-630,"N, Kjeldahl",MG/L,1 / 3 MO.,2000-02-28,0.7475380483437778
1452,1 - UNIVERSITY & I-630,P,MG/L,1 / 3 MO.,2000-02-28,6.6
1453,1 - UNIVERSITY & I-630,CaCO3,MG/L,1 / 3 MO.,2000-02-28,0.2619047619047619
1454,1 - UNIVERSITY & I-630,Ag,UG/L,1 / 3 MO.,2000-02-28,19.596751685216265
1455,1 - UNIVERSITY & I-630,Zn,UG/L,1 / 3 MO.,2000-02-28,3.466986261368331
1456,1 - UNIVERSITY & I-630,Cd,UG/L,1 / 3 MO.,2000-02-28,0.7106719895811031
1457,1 - UNIVERSITY & I-630,Pb,UG/L,1 / 3 MO.,2000-02-28,0.673953664419704
1458,1 - UNIVERSITY & I-630,Cu,UG/L,1 / 3 MO.,2000-02-28,0.24474015942140326
1459,1 - UNIVERSITY & I-630,Flow,MGD,1 / 3 MO.,2000-02-28,0.7995709216932091
1460,1 - UNIVERSITY & I-630,TDS,MG/L,1 / 3 MO.,2000-02-28,0.13592233009708737
1461,1 - UNIVERSITY & I-630,Streptococci,#/100ML,1 / 3 MO.,2000-02-28,11.5
1462,1 - UNIVERSITY & I-630,E.Coli,#/100ML,1 / 3 MO.,2000-02-28,11.707317073170731
1463,1 - UNIVERSITY & I-630,"BOD, C",MG/L,1 / 3 MO.,2000-02-28,0.48
1464,2 - 33RD & WHITFIELD,Se,UG/L,1 / 3 MO.,2000-02-28,0.1
1465,2 - 33RD & WHITFIELD,Be,UG/L,1 / 3 MO.,2000-02-28,1.0
1466,2 - 33RD & WHITFIELD,Ni,UG/L,1 / 3 MO.,2000-02-28,0.0019564748280252488
1467,2 - 33RD & WHITFIELD,Cr,UG/L,1 / 3 MO.,2000-02-28,0.004885089900954141
1468,2 - 33RD & WHITFIELD,Hg,UG/L,1 / 3 MO.,2000-02-28,0.09803921568627451
1469,2 - 33RD & WHITFIELD,Cyanide,UG/L,1 / 3 MO.,2000-02-28,0.40250447227191416
1470,2 - 33RD & WHITFIELD,BOD,MG/L,1 / 3 MO.,2000-02-28,1.0666034605356725
1471,2 - 33RD & WHITFIELD,pH,SU,1 / 3 MO.,2000-02-28,0.7777777777777778
1472,2 - 33RD & WHITFIELD,TSS,MG/L,1 / 3 MO.,2000-02-28,0.049701789264413564
1473,2 - 33RD & WHITFIELD,Oil,MG/L,1 / 3 MO.,2000-02-28,0.13333333333333333
1474,2 - 33RD & WHITFIELD,N,MG/L,1 / 3 MO.,2000-02-28,3.195652173913044
1475,2 - 33RD & WHITFIELD,"N, Kjeldahl",MG/L,1 / 3 MO.,2000-02-28,0.3267681289167412
1476,2 - 33RD & WHITFIELD,P,MG/L,1 / 3 MO.,2000-02-28,8.2
1477,2 - 33RD & WHITFIELD,CaCO3,MG/L,1 / 3 MO.,2000-02-28,0.35714285714285715
1478,2 - 33RD & WHITFIELD,Ag,UG/L,1 / 3 MO.,2000-02-28,11.494829728789762
1479,2 - 33RD & WHITFIELD,Zn,UG/L,1 / 3 MO.,2000-02-28,0.8724324980075644
1480,2 - 33RD & WHITFIELD,Cd,UG/L,1 / 3 MO.,2000-02-28,0.48287353788538007
1481,2 - 33RD & WHITFIELD,Pb,UG/L,1 / 3 MO.,2000-02-28,0.328632178806507
1482,2 - 33RD & WHITFIELD,Cu,UG/L,1 / 3 MO.,2000-02-28,0.18272258989760298
1483,2 - 33RD & WHITFIELD,Flow,MGD,1 / 3 MO.,2000-02-28,0.1776136644937701
1484,2 - 33RD & WHITFIELD,TDS,MG/L,1 / 3 MO.,2000-02-28,0.22815533980582525
1485,2 - 33RD & WHITFIELD,Streptococci,#/100ML,1 / 3 MO.,2000-02-28,17.75
1486,2 - 33RD & WHITFIELD,E.Coli,#/100ML,1 / 3 MO.,2000-02-28,8.78048780487805
1487,2 - 33RD & WHITFIELD,"BOD, C",MG/L,1 / 3 MO.,2000-02-28,0.85
1488,3 - CHENAL PKWY & OAK MEADOW,Se,UG/L,1 / 3 MO.,2000-02-28,0.1
1489,3 - CHENAL PKWY & OAK MEADOW,Be,UG/L,1 / 3 MO.,2000-02-28,1.0
1490,3 - CHENAL PKWY & OAK MEADOW,Ni,UG/L,1 / 3 MO.,2000-02-28,0.0023629804887273535
1491,3 - CHENAL PKWY & OAK MEADOW,Cr,UG/L,1 / 3 MO.,2000-02-28,0.005864646792283481
1492,3 - CHENAL PKWY & OAK MEADOW,Hg,UG/L,1 / 3 MO.,2000-02-28,0.09803921568627451
1493,3 - CHENAL PKWY & OAK MEADOW,Cyanide,UG/L,1 / 3 MO.,2000-02-28,0.40250447227191416
1494,3 - CHENAL PKWY & OAK MEADOW,BOD,MG/L,1 / 3 MO.,2000-02-28,0.3223512680730032
1495,3 - CHENAL PKWY & OAK MEADOW,pH,SU,1 / 3 MO.,2000-02-28,0.7477777777777779
1496,3 - CHENAL PKWY & OAK MEADOW,TSS,MG/L,1 / 3 MO.,2000-02-28,0.6063618290258455
1497,3 - CHENAL PKWY & OAK MEADOW,Oil,MG/L,1 / 3 MO.,2000-02-28,0.013333333333333334
1498,3 - CHENAL PKWY & OAK MEADOW,N,MG/L,1 / 3 MO.,2000-02-28,4.879710144927537
1499,3 - CHENAL PKWY & OAK MEADOW,"N, Kjeldahl",MG/L,1 / 3 MO.,2000-02-28,0.46553267681289157
1500,3 - CHENAL PKWY & OAK MEADOW,P,MG/L,1 / 3 MO.,2000-02-28,3.4
